Q1,Q2,Q3,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q6_1_a,Q6_1_b,Q6_2_a,Q6_2_b,Q6_3_a,Q6_3_b,Q6_4_a,Q6_4_b,Q6_5_a,Q6_5_b,Q6_6_a,Q6_6_b,Q7,Q7_1_a,Q7_1_b,Q7_2_a,Q7_2_b,Q7_3_a,Q7_3_b,Q7_4_a,Q7_4_b,Q7_5_a,Q7_5_b,Q7_6_a,Q7_6_b,Q8,Q8_1_a,Q8_1_b,Q8_2_a,Q8_2_b,Q8_3_a,Q8_3_b,Q8_4_a,Q8_4_b,Q8_5_a,Q8_5_b,Q8_6_a,Q8_6_b,Q9,Q9_1_a,Q9_2_a,Q9_3_a,Q9_4_a,Q9_5_a,Q9_6_a,Q10,Q10_1_a,Q10_2_a,Q10_3_a,Q10_4_a,Q10_5_a,Q10_6_a,Q11,Q11_1_a,Q11_2_a,Q11_3_a,Q11_4_a,Q11_5_a,Q11_6_a,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q15,Q16,Q17,Q18,Q19,Q19_1
1,5f777d0b6ee66e2ce12f041d,,5,4,4,3,5,1,5,,2,1,1,5,1,1,2,,1,1,5,2,3,5,,5,1,6,1,6,1,1,2,5,1,6,1,,2,2,4,1,6,1,4,1,4,1,5,1,,4,1,6,1,3,1,6,1,6,1,5,1,,2,1,1,2,1,1,,2,1,2,2,2,2,,2,1,2,2,1,2,2,61,1,0,0,0,0,0,0,0,0,0,0,2,1,2,9,,6
1,5cdfa1be2c20f6001dc94e14,,6,5,6,5,6,3,6,,4,6,5,6,3,6,6,,3,1,5,5,6,6,,4,1,3,1,6,1,3,2,2,2,6,1,,3,2,4,1,1,2,1,2,1,2,3,1,,2,1,2,1,6,1,4,1,1,2,5,1,,2,1,1,1,2,1,,1,1,1,2,2,2,,2,1,2,1,2,1,2,25,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,6
1,5cc0dd444b5d440001eb35c4,,4,5,4,3,4,5,6,,4,5,3,5,3,3,2,,4,3,4,2,4,5,,6,1,6,1,6,1,5,2,6,1,6,1,,1,2,5,1,5,1,5,2,6,1,6,1,,6,1,6,1,6,1,5,1,6,1,6,1,,2,1,1,2,1,1,,2,1,1,2,2,2,,1,2,2,1,1,2,2,52,1,0,0,0,0,0,0,0,0,0,0,6,1,6,9,,3
1,6346898ad78b054a344b36bb,,4,1,1,1,2,2,1,,2,1,2,5,4,3,3,,3,1,6,2,2,3,,1,1,1,1,1,1,1,2,3,1,3,1,,1,2,4,1,4,1,1,2,1,2,1,2,,1,2,3,2,1,2,1,2,1,2,1,2,,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,2,2,2,2,2,35,1,0,0,0,0,0,0,0,0,0,0,3,1,4,9,,8
1,5e861e3aad5d5a23ed166c23,,4,5,5,3,4,4,6,,3,4,3,5,2,4,3,,4,3,4,3,4,5,,5,1,6,1,6,1,2,2,5,2,6,1,,3,2,6,1,5,1,3,1,3,1,4,1,,1,2,3,1,4,2,4,2,5,2,4,1,,2,1,2,2,1,1,,1,1,2,2,2,2,,2,1,2,1,1,1,1,38,0,0,0,0,0,0,0,0,1,0,0,2,1,4,7,,5
1,57719c19b425c40001433b1f,,5,5,5,4,5,4,6,,4,2,3,5,1,4,4,,1,2,5,3,4,5,,6,1,6,1,6,1,3,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,4,1,5,1,4,1,2,1,4,1,4,1,,2,1,1,1,2,2,,2,1,1,2,2,2,,2,2,2,2,1,2,2,26,1,0,0,0,0,0,0,0,0,0,0,3,2,1,9,,6
1,5a5f9560ac56240001543637,,5,6,6,4,6,4,6,,3,2,6,6,2,4,5,,2,2,5,5,6,6,,1,2,5,1,2,2,5,1,2,1,5,1,,5,1,5,1,6,1,5,1,4,2,5,1,,5,1,6,1,5,1,6,1,6,1,5,1,,1,1,2,1,1,1,,1,1,1,1,2,1,,2,1,1,1,1,1,1,39,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,,6
1,5f2f119b1712a92f81859393,,6,4,3,6,4,2,4,,2,2,2,5,4,4,3,,5,2,4,3,4,5,,2,2,4,1,5,1,1,2,4,1,2,1,,1,2,3,1,3,1,2,2,2,2,2,1,,2,1,3,1,2,1,3,1,5,1,3,2,,2,1,1,2,2,1,,2,1,2,2,2,1,,2,1,2,2,1,1,2,37,1,0,0,0,0,0,0,0,0,0,0,3,1,3,9,,7
1,61167ac051d9dca3173af391,,5,5,6,5,5,5,6,,3,2,4,5,2,3,4,,1,2,5,5,4,5,,5,1,3,1,4,1,4,1,5,1,4,1,,2,2,4,1,5,1,5,1,5,1,5,1,,5,1,5,1,6,1,2,2,2,2,3,2,,1,1,1,1,1,1,,1,1,1,1,2,1,,1,1,1,1,1,1,1,52,0,0,0,0,0,0,0,1,0,0,0,6,1,2,7,,3
1,587e6f2e8e1ad5000142de8b,,5,5,5,4,6,2,5,,2,2,2,5,1,2,3,,2,1,6,3,6,5,,6,1,3,1,4,1,1,2,3,1,4,1,,3,2,5,1,5,1,3,2,2,2,5,1,,6,1,6,1,3,2,3,,,2,2,2,,1,1,1,2,1,1,,2,1,2,2,2,2,,2,1,2,2,2,2,2,38,1,0,0,0,0,0,0,0,0,0,0,5,1,1,9,,6
1,5da1eb441b927a00168d2a30,,5,6,5,6,4,6,4,,6,5,6,4,4,5,2,,4,4,3,2,6,4,,2,2,4,1,5,1,5,2,5,1,6,2,,2,2,2,2,6,1,4,1,5,1,4,1,,3,1,5,1,2,2,3,1,6,1,5,1,,2,1,1,1,1,1,,2,2,1,2,2,1,,1,1,2,1,2,1,1,37,0,0,1,0,0,0,0,0,0,0,0,4,1,4,9,,6
1,62e16099ec12fdc57a0cf63a,,6,6,6,5,4,4,4,,6,5,5,5,5,6,5,,4,4,4,4,4,4,,1,2,5,1,5,1,4,1,5,1,5,1,,1,2,5,1,4,1,5,1,1,2,1,2,,5,1,5,1,6,1,5,1,6,1,6,1,,2,1,1,2,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,2,28,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,,1
1,5a521328ac56240001535ff5,,5,6,6,3,6,5,6,,5,5,6,6,2,5,5,,2,2,5,5,6,6,,3,1,6,1,6,1,6,2,6,1,6,1,,2,2,5,1,2,2,5,1,2,2,3,2,,5,1,6,1,3,2,6,1,4,2,6,1,,2,1,1,2,1,1,,2,1,1,2,1,1,,1,1,2,1,1,2,2,48,1,0,0,0,0,0,0,0,0,0,0,3,1,4,9,,6
1,6021d8de8ef7c5269d370fe2,,5,5,4,4,5,5,6,,4,3,2,4,3,3,2,,2,2,2,4,4,4,,4,1,6,1,6,1,2,2,5,1,6,1,,5,1,5,1,6,1,4,2,5,1,6,1,,6,1,5,1,5,1,6,1,6,1,6,1,,2,1,1,2,2,1,,1,1,2,2,2,2,,2,2,1,1,1,1,2,41,0,0,0,0,0,0,0,0,0,0,1,5,1,2,7,,4
1,5d28a8f0f6cf22001ad0d94f,,3,5,2,4,6,4,6,,3,3,3,5,3,4,2,,3,3,4,1,4,5,,6,1,6,1,5,1,6,1,6,1,6,1,,2,2,6,1,5,1,6,1,5,1,6,1,,4,1,6,1,6,1,5,1,6,1,6,1,,1,1,1,2,1,1,,2,1,1,1,1,1,,2,1,1,1,1,1,2,35,1,0,0,0,0,0,0,0,0,0,0,6,1,4,9,,2
1,5c1041a209e7c20001f1f128,,3,4,1,5,4,4,5,,5,3,5,5,2,5,1,,4,5,3,1,5,4,,5,1,6,1,6,1,5,1,6,1,6,1,,1,1,5,1,4,1,5,1,4,1,6,1,,4,1,5,1,6,1,3,1,4,1,5,1,,2,1,1,1,1,1,,2,1,1,1,2,2,,1,2,1,1,1,2,1,35,1,0,0,0,0,0,0,1,0,0,0,5,2,2,9,,1
1,5c5fe0c18e931700011f9f55,,4,5,1,4,5,3,6,,2,1,5,5,2,3,4,,2,3,2,3,6,5,,6,1,5,1,6,1,1,2,6,1,6,1,,3,2,6,1,5,1,4,2,5,2,6,1,,5,1,6,1,6,1,6,2,6,1,6,1,,2,2,1,2,1,1,,2,1,2,2,2,1,,1,1,1,1,1,1,2,39,1,0,0,0,0,0,0,0,0,0,0,4,1,3,1,,3
1,6136080c92a42c210c321d68,,5,5,5,5,5,4,5,,5,3,4,4,2,5,4,,2,3,5,3,5,5,,4,1,6,1,5,1,6,1,5,1,6,1,,4,1,5,1,5,1,5,1,6,1,6,1,,5,1,5,1,5,1,6,1,5,1,6,1,,2,1,1,1,1,1,,1,1,1,2,2,2,,2,1,1,1,1,1,2,32,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,,4
1,60d0d5e930dc4a90889b2321,,4,6,4,3,5,3,4,,6,3,4,5,2,4,3,,6,4,5,2,4,4,,4,1,4,1,5,1,4,1,6,1,6,1,,5,2,3,1,6,1,3,2,5,1,6,1,,5,1,5,1,5,1,5,1,4,1,4,1,,1,2,1,1,1,2,,1,1,1,1,1,2,,2,1,2,2,1,1,1,34,1,0,0,0,0,0,0,0,0,0,0,4,2,1,9,,7
1,5f3d455fc5a9c209cb8b94b4,,3,4,2,3,3,3,3,,3,3,3,3,3,3,3,,2,2,3,2,3,3,,5,1,6,1,5,1,6,1,5,1,6,1,,2,2,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,1,0,0,3,2,1,9,,5
1,5c2fd16fda51990001e49de9,,4,4,2,4,3,4,5,,4,2,3,3,2,3,3,,2,2,4,2,4,3,,6,1,6,1,5,1,4,2,6,1,6,1,,3,1,6,1,6,1,4,2,4,2,6,1,,6,1,5,1,4,1,4,2,6,1,6,1,,2,1,1,2,1,1,,1,1,1,2,2,1,,1,1,2,2,1,1,2,45,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,5da1efa20b299d0017df1c0b,,4,5,2,4,4,2,6,,2,1,4,6,1,3,2,,1,2,3,2,6,6,,6,1,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,5,1,6,1,6,1,6,1,6,1,6,1,,2,1,1,2,1,1,,2,1,2,1,1,1,,2,1,2,1,1,2,1,62,1,0,0,0,0,0,0,0,0,0,0,4,1,3,9,,3
1,57e825b9a4e40600014ea590,,3,4,5,4,5,4,4,,4,3,4,4,3,4,3,,3,2,3,2,2,3,,5,2,5,1,4,,6,,5,,5,,,5,,,1,6,,5,,5,1,5,,,5,2,6,,6,,5,,5,,6,1,,2,1,1,1,1,2,,2,1,1,1,2,1,,1,1,2,1,1,1,1,57,1,0,0,0,0,0,0,0,0,0,0,1,1,1,9,,6
1,5aa69552f053610001726fd2,,4,5,1,4,6,4,6,,4,4,3,5,3,5,4,,4,4,3,2,6,5,,3,1,6,1,5,1,6,1,6,1,6,1,,2,1,4,1,3,1,5,1,6,1,6,1,,5,1,6,1,6,1,5,1,6,1,5,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,31,1,0,0,0,0,0,0,0,0,0,0,3,1,2,4,,5
1,5e81aba4b01c3588ef5e5530,,5,6,6,4,5,5,6,,4,6,5,5,5,6,1,,6,5,2,2,5,6,,5,1,5,1,6,1,5,1,6,1,6,1,,1,2,5,1,5,1,6,1,6,2,6,1,,5,1,6,1,6,1,4,1,6,1,6,1,,2,1,1,2,1,1,,2,1,2,2,2,2,,1,1,2,1,1,1,2,25,1,0,0,0,0,0,0,0,0,0,0,7,2,3,9,,4
1,595b93cde11c9d0001522564,,4,4,2,5,5,5,6,,4,2,5,6,4,5,3,,4,4,2,2,5,6,,4,1,5,1,5,1,2,2,4,1,6,1,,4,2,5,1,3,1,2,2,4,2,6,1,,6,1,5,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,1,43,1,0,0,0,0,0,0,0,0,0,0,2,1,1,9,,4
1,5807b8dac7b1100001138e89,,6,5,6,4,6,6,6,,6,5,5,5,2,6,3,,3,3,5,5,5,5,,1,2,4,1,4,1,2,1,6,1,6,1,,1,1,1,1,2,1,2,1,3,1,3,2,,1,1,4,1,2,1,3,1,4,1,1,2,,2,1,1,2,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,37,1,0,0,0,0,0,0,0,0,0,0,3,1,3,9,,6
1,5f02ca7d869ce215033289be,,6,5,5,4,6,4,5,,4,3,3,5,2,2,4,,3,2,5,5,4,5,,4,1,6,1,6,1,3,1,5,1,6,1,,2,2,6,1,6,1,5,1,5,1,5,1,,4,1,4,1,4,1,6,1,6,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,50,1,0,0,0,0,0,0,0,0,0,0,6,1,5,9,,6
1,616f55a4f5b3ea2cc16bbffd,,5,6,4,5,5,5,6,,4,3,5,5,3,5,3,,3,5,4,3,5,6,,6,1,6,1,6,1,4,1,4,1,6,1,,2,2,6,1,6,1,1,2,4,1,3,1,,5,1,5,1,4,1,3,1,4,1,5,1,,2,2,1,2,2,2,,1,1,1,2,2,2,,2,2,2,1,1,1,1,22,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,,6
1,6152c5cd4bbadde55f50c1fa,,6,3,5,2,5,2,3,,3,3,3,4,2,3,4,,2,1,6,5,4,4,,2,2,5,1,5,1,1,2,4,2,6,1,,5,2,6,1,4,1,3,2,2,2,6,1,,6,2,5,1,4,2,5,2,6,1,6,1,,2,1,1,2,1,1,,2,1,2,2,2,1,,1,1,1,2,1,2,2,54,1,0,0,0,0,0,0,0,0,0,0,5,1,3,3,,6
1,5f0cb319d29147695796a208,,5,5,4,4,3,2,4,,2,3,5,5,5,4,4,,2,3,5,5,6,6,,5,,5,,5,,6,,6,,6,,,5,,5,,6,,5,,5,,5,,,5,,6,,5,,5,,5,,5,,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,38,0,0,1,0,0,0,0,0,0,0,0,6,1,3,3,,3
1,63653e972fab0a2ff98d9824,,4,4,4,4,5,2,6,,6,2,4,5,2,6,1,,2,3,5,1,6,5,,6,1,6,1,6,1,6,1,6,1,6,1,,1,2,6,1,6,1,6,1,6,1,6,1,,3,1,6,1,6,1,6,2,6,1,6,1,,1,1,1,1,1,1,,2,1,1,1,1,1,,2,1,1,1,1,1,1,24,0,0,1,0,0,0,0,0,0,0,0,3,2,2,9,,3
1,5f06eba825a90f257fcb9bfe,,5,4,2,3,3,2,5,,2,2,3,5,3,3,4,,2,2,4,2,6,5,,6,1,6,1,6,1,2,2,6,1,6,1,,1,2,6,1,4,1,4,1,5,2,6,1,,5,1,3,2,4,1,5,2,6,1,6,1,,2,1,2,2,1,1,,2,1,2,2,2,2,,2,2,2,1,1,1,1,32,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,2
1,5aeb5aba7ed5460001572dad,,6,4,4,2,6,3,5,,5,2,3,5,2,4,4,,1,3,5,4,3,5,,4,1,6,1,6,1,3,2,6,1,5,1,,3,2,6,1,5,1,4,2,3,2,5,1,,4,2,5,1,5,1,6,1,6,1,6,1,,2,1,2,2,1,1,,2,1,1,2,2,2,,2,1,2,1,1,1,2,28,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,6
1,5ea03f468b35e20642b22a6d,,4,5,2,5,5,3,5,,4,2,4,4,4,5,3,,4,3,4,3,5,5,,3,1,5,1,5,1,2,2,5,1,2,2,,2,2,6,1,6,1,3,1,5,1,5,1,,6,1,6,1,5,1,1,2,2,2,5,1,,2,1,1,2,1,1,,2,1,1,2,2,1,,1,2,1,2,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,5,2,2,9,,3
1,5a209a6d772bc40001ba087a,,2,4,4,4,4,4,4,,4,3,3,4,3,4,4,,4,3,4,4,3,3,,2,1,5,1,5,1,1,1,4,1,6,1,,1,2,6,1,4,1,3,1,3,1,4,1,,4,1,4,1,4,1,5,1,5,1,5,1,,1,1,1,1,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,2,32,1,0,0,0,0,0,0,0,0,0,0,4,1,3,2,,6
1,5f9160442946fa044a722175,,4,6,6,4,6,4,6,,4,3,4,5,2,4,4,,3,3,5,4,6,6,,3,1,4,1,6,1,4,1,6,1,4,1,,5,1,5,1,5,1,6,1,6,1,6,1,,5,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,2,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,46,1,0,0,0,0,0,0,0,0,0,0,6,1,6,1,,6
1,5d3bfbebfd9694001a2d0f99,,5,4,3,4,5,6,5,,3,5,5,4,3,3,3,,5,4,5,3,6,4,,4,1,5,1,4,1,5,1,4,1,6,1,,1,2,5,1,6,1,5,1,6,1,6,1,,4,1,3,1,4,1,3,1,4,1,6,1,,2,1,1,1,1,1,,2,1,1,2,1,1,,2,1,2,1,1,1,1,35,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,60e6db41959fd9766e585403,,3,4,3,3,3,3,4,,3,3,3,3,3,3,3,,2,2,4,3,4,3,,3,1,5,1,3,1,2,1,3,1,6,1,,3,1,3,1,4,1,3,1,3,1,3,1,,4,1,3,1,4,1,4,1,3,1,3,1,,2,1,2,2,2,1,,2,2,2,2,2,2,,2,2,2,2,1,2,2,20,1,0,0,0,0,0,0,0,0,0,0,3,2,1,9,,6
1,57147f7a8adadb00098dea62,,6,6,4,4,5,1,6,,1,1,3,5,1,3,3,,3,1,4,3,5,5,,6,1,4,1,6,1,5,1,5,1,3,1,,1,2,6,1,6,1,3,2,4,2,4,1,,2,2,5,1,3,1,3,2,3,2,2,2,,2,1,1,2,2,1,,2,1,1,2,2,2,,2,1,2,1,1,2,2,52,1,0,0,0,0,0,0,0,0,0,0,3,1,3,9,,5
1,609e78ca78dfdfbdfad792d2,,3,5,5,4,5,2,5,,4,2,3,5,1,4,2,,1,2,4,2,5,4,,5,1,5,1,5,1,3,2,4,1,3,1,,1,2,5,1,5,1,4,1,6,1,4,1,,3,1,4,1,5,1,2,2,5,1,2,1,,1,1,1,2,1,1,,2,1,2,2,1,1,,2,1,1,1,1,1,2,31,1,0,0,0,0,0,0,0,0,0,0,5,2,6,9,,5
1,5e0f47e2de8da665eb0001b1,,3,5,4,5,5,3,6,,6,1,5,5,1,6,3,,2,3,4,4,6,6,,6,1,6,1,4,1,4,1,6,1,6,1,,3,2,6,1,6,1,5,1,6,1,6,1,,5,1,6,1,6,1,5,2,6,1,5,2,,2,1,2,1,1,1,,2,1,1,2,2,2,,2,1,2,2,1,2,2,29,1,0,0,0,0,0,0,0,0,0,0,4,2,3,9,,6
1,5af344dfdf9933000161f47a,,5,5,6,4,5,3,5,,4,2,4,5,2,3,5,,2,3,5,5,5,5,,6,1,6,1,6,1,3,2,6,1,6,1,,3,2,6,1,6,1,6,1,4,2,5,1,,4,2,5,1,5,1,6,1,6,1,6,1,,2,1,1,2,1,1,,2,1,1,1,2,1,,2,1,1,1,1,1,1,51,0,0,1,0,0,0,0,0,0,0,0,3,1,5,9,,8
1,62a0b26aea67b76bd50c8ea5,,3,4,3,5,6,4,4,,4,3,2,6,3,4,4,,3,1,5,3,4,6,,6,1,6,1,6,1,6,1,5,1,6,1,,1,2,6,1,6,1,5,1,6,1,6,1,,5,1,4,1,5,1,4,1,4,1,5,1,,1,1,1,2,2,1,,2,2,1,1,1,1,,2,2,1,1,1,1,5,32,1,0,0,0,0,0,0,0,0,0,0,4,2,2,9,,3
1,5e0d01a8f9e7504a4e9a2018,,2,5,3,4,6,3,4,,4,2,2,4,4,4,3,,4,3,2,3,2,5,,5,1,5,1,5,1,2,2,5,1,6,1,,1,2,2,2,4,1,2,2,4,1,5,1,,4,1,5,1,3,1,5,2,3,2,5,2,,1,1,1,2,1,1,,2,1,2,2,1,1,,2,1,1,1,1,1,2,38,1,0,0,0,0,0,0,0,0,0,0,2,1,4,9,,9
